IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,Material_Type
1221462,2082153,3456633,5660605,5823419,3897994,1521190,1080072,PE
809346,1393932,2429450,4245769,4078410,2636813,1129569,879609,PE
1264636,2279127,3774392,6236648,6331376,3791833,1605102,1016521,PE
1376335,2409676,4045021,5808641,6143708,3276472,1622285,952588,PE
893614,1453747,2669600,5174539,6165075,4296370,1359040,1150728,PE
906385,1547063,2721166,5252400,5289799,3620419,1270424,935414,PE
1013759,1767134,2984154,5006240,4924722,3189179,1308193,929110,PE
1015852,1732330,3078448,5659079,5782349,3636573,1302104,907623,PE
1221620,2084106,3460729,5664990,5825597,3895561,1521723,1080863,PE
1276777,2309851,3898817,6559096,6552208,3943208,1627360,981895,PE
1013171,1716766,3003532,5682903,5756253,3456965,1306773,983979,PE
1270951,2218741,3698723,6208287,6342556,3868354,1567456,1020717,PE
952063,1746902,3073313,4751487,4567565,2714455,1228043,779144,PE
1034696,1768722,3033009,5318246,5515791,3661177,1396141,985825,PE
1632632,2902892,4809268,7806144,7582441,4255674,2047687,1134248,PE
1382177,2401031,4043027,5868108,6263859,3375392,1572479,931416,PE
1011107,1766218,3067660,5411267,5805864,3623024,1373152,940013,PE
946038,1617263,2837411,5282063,5380633,3746157,1314955,941480,PE
1212992,2077820,3446103,5690462,5850122,3909639,1543247,1077366,PE
1015680,1766950,3095586,5195171,5723894,3756278,1420172,1034124,PE
974315,1656614,2902117,5268236,5237688,3751640,1307381,974058,PE
1469468,2448595,4048340,5539639,5834898,3109868,1551698,952495,PE
1259117,2201023,3673953,6118476,6254991,3999131,1607673,1067401,PE
1169019,2010194,3362756,5664613,5934679,3900595,1544884,1098309,PE
1039334,1678591,3260381,5687987,6044972,4552957,1402666,1181975,PE
1643791,2935055,4890541,8235608,7951483,4472803,2160338,1164264,PE
1288062,2324756,3900030,6450139,6442013,3787114,1657047,1006924,PE
1111089,1841685,3154124,5743268,6200229,4451738,1535293,1155078,PE
858648,1459510,2793227,5670616,5969542,3901746,1378856,1288092,PE
1270601,2217893,3696672,6210742,6345796,3864351,1566838,1024663,PE
1305651,2234409,3717133,6041734,6134330,3926738,1626643,1086806,PE
1268702,2221708,3733902,6301845,6482136,4085394,1574444,1044622,PE
1271570,2290535,3819047,6394844,6473959,3909164,1616035,985749,PE
984629,1673581,2910433,5291967,5471487,3829049,1333124,993974,PE
1096444,1850569,3249884,5879170,5758836,3567613,1369287,1095928,PE
1355947,2291321,3778178,6007099,6123659,4009824,1624351,1145477,PE
1259826,2193893,3669958,6117517,6208690,3921227,1594281,1081206,PE
1191039,2039801,3395676,5653366,5875286,3920867,1539890,1084677,PE
1269110,2283624,3786694,6232028,6198900,3602126,1548925,950535,PE
860415,1520689,2903007,5920834,6037955,4462325,1427023,1262095,PE
1684153,3004293,4995016,8307238,8031767,4510925,2219927,1197376,PE
1321528,2308798,3906017,6273011,6624660,3950282,1755794,1144289,PE
1157093,1949005,3392236,6017308,5892426,3613408,1402782,1154958,PE
1725141,3061615,5051496,8077511,7888069,4534315,2168293,1253244,PE
864899,1461266,2964359,5490290,5873920,4236646,1400235,1293417,PE
1265802,2212783,3681498,6062657,6083500,3874437,1560808,1014185,PE
1278939,2291174,3838831,6403186,6412636,3868912,1592764,995570,PE
1009027,1705581,2914560,4904390,5115514,3779250,1376432,1040936,PE
1779303,3184175,5215742,8383588,8310519,4729908,2312900,1173633,PE
1109290,1930450,3303760,5646902,5476324,3383812,1316799,963380,PE
909225,1552329,2911123,5546215,5767209,3962527,1372468,1229986,PE
1657218,2952160,4876309,7892452,7688405,4339571,2108882,1173213,PE
985506,1677121,2910461,5297798,5495532,3826898,1340503,1000238,PE
1011025,1727339,2962595,5360597,5582537,3803483,1378946,1019810,PE
1187178,2054575,3451227,5927580,6064530,3926082,1525464,1086605,PE
1059978,1802902,3084552,5635754,5727579,3631581,1367954,1005528,PE
1366536,2400375,4009914,5820643,6214386,3238732,1580772,945107,PE
885514,1508280,2920941,5597451,6047173,4171253,1359264,1276626,PE
981757,1671941,2903885,5269904,5437612,3811956,1336260,985316,PE
1278308,2242509,3770434,6277353,6318761,3809620,1555027,993265,PE
1020716,1767414,3091150,6299849,5776237,3645349,1479255,1144048,PE
1072514,1884722,3185560,5195115,5329123,3313360,1394190,913770,PE
1218681,2117150,3542393,5742607,5633712,3492093,1500217,1005200,PE
967043,1531092,3309742,5628717,5795545,4473985,1366014,1208018,PE
1265235,2277893,3784202,6292874,6392042,4006693,1604941,1029922,PE
1262094,2193512,3672684,6100568,6191187,3916543,1617199,1071349,PE
1394411,2421086,4047448,5756193,6081699,3269475,1623989,971333,PE
1275678,2290766,3826342,6389771,6450542,3893856,1610220,990815,PE
1168221,2042360,3431755,5730886,5742403,3447784,1445156,940337,PE
1276491,2289815,3831515,6382521,6420408,3879267,1605866,992702,PE
861585,1436471,2372426,4374979,4807289,3312199,1231549,931698,PE
1261132,2192631,3653028,6036905,6126250,3777268,1544516,1009275,PE
1009732,1730567,2967996,5263262,5386811,3711222,1376666,966069,PE
1458761,2448951,4050191,5570267,5867805,3160760,1579107,976006,PE
928924,1598645,2809670,5084094,5051348,3281028,1294397,975705,PE
1012986,1724111,3020229,5403465,5351963,3563748,1325871,973596,PE
1019243,1743693,3003168,5302524,5491495,3670312,1385922,975594,PE
1492511,2489588,4102014,5608614,5695838,2943327,1514191,961199,PE
1028871,1752968,3057825,5621410,5766894,3647944,1323203,932925,PE
1000542,1711313,2889835,4969786,5093310,3436872,1335438,977982,PE
1162412,2007944,3398281,5965262,6148679,4142096,1487227,1055861,PE
1292327,2325689,3873738,6342722,6317040,3637290,1602854,991975,PE
1025626,1867195,3163910,5041393,4473329,2575122,1216204,798381,PE
1106799,1932091,3318186,5817803,5812641,3527799,1476608,1000057,PE
1028772,1724902,2899608,4929542,5287633,4088127,1438705,1020480,PE
1092900,1846850,3241255,5863747,5750570,3567283,1371368,1089345,PE
918944,1568252,2755228,5278665,5343665,3692384,1283430,932817,PE
1273452,2221714,3718119,6232156,6337246,3839954,1558518,1011428,PE
1282135,2241511,3716600,6196262,6242408,3809001,1583357,1012705,PE
1261016,2209885,3697229,6398938,6560722,3961435,1528040,977357,PE
971750,1541728,3302981,5632356,5806064,4467998,1374363,1206257,PE
972823,1652642,2894504,5272681,5317590,3785386,1310154,982253,PE
1641878,2925902,4831297,7843966,7650190,4306520,2093637,1149959,PE
1247171,2199865,3668498,6070116,6114546,3792001,1565270,1021653,PE
1276987,2253342,3769347,6268297,6320538,3837993,1571116,1007781,PE
870674,1487125,2750931,5651759,5681067,3873606,1411960,1259286,PE
1258130,2196477,3664075,6102462,6135093,3858856,1546820,1036023,PE
868270,1467946,2962559,5499628,5908667,4242202,1395365,1289226,PE
1175178,2057741,3461866,5790671,5880176,3608437,1533660,1007087,PE
1263289,2221814,3727023,6213394,6179447,3707285,1534487,978337,PE
1275886,2290778,3826711,6389514,6449355,3893080,1609926,991071,PE
967036,1628585,2791669,4888878,5150881,3646370,1321056,1019572,PE
1247991,2185802,3644360,6180135,6278811,3931009,1531328,972068,PE
1253756,2199856,3662853,6110322,6329773,4063194,1600149,1038041,PE
1324608,2365799,3955653,6497713,6447460,3824266,1608294,997828,PE
1688979,3001067,4973866,8111225,7869274,4477818,2149810,1229679,PE
1256861,2183582,3655849,6101969,6170183,3849131,1581004,1048526,PE
1275689,2310292,3874852,6531377,6456240,3891581,1578807,982405,PE
1346471,2278306,3764377,6005746,6112662,3977298,1627905,1124765,PE
1726593,3074313,5107939,8386249,8174663,4557177,2281967,1235185,PE
1262752,2199333,3693570,6199896,6425936,3964985,1579051,1009703,PE
1099771,1834607,3165661,5715117,6050751,4260102,1577309,1153714,PE
1263230,2196828,3655529,5785713,5550197,3546018,1607029,1089860,PE
1275533,2223780,3762200,6291359,6330345,3788918,1536057,981620,PE
1286986,2288972,3842936,6300908,6520795,4023948,1670640,1087342,PE
1281352,2281928,3806899,6353026,6449833,4078329,1595813,1050310,PE
1030288,1842506,3100001,5129725,5169914,3101521,1250487,807564,PE
1296273,2341259,3924074,6561448,6523524,3922556,1618148,987413,PE
866840,1478144,2866913,5627663,5864592,3993767,1371167,1303015,PE
1270325,2288676,3807830,6321664,6389471,3953542,1607138,1018111,PE
1290478,2321626,3867214,6348892,6328499,3654010,1600548,990100,PE
1034384,1781384,3070333,5235182,5306206,3434658,1338804,913859,PE
880646,1603332,2925663,4526368,4231915,2661436,1251039,857364,PE
1680462,2989243,4957723,8137610,7885150,4474278,2151577,1215079,PE
1133472,1889474,3340698,6062372,5850079,3573269,1350052,1170601,PE
1103885,1841541,3279604,6019758,5839650,3495267,1324573,1137941,PE
1269399,2298056,3843284,6377934,6404132,3740479,1637353,978024,PE
990157,1691222,2921842,5261277,5399479,3779254,1350034,975042,PE
1006155,1724964,2909606,4982612,5080358,3407840,1337763,974544,PE
1437633,2433991,4046604,5631670,5941155,3158267,1570629,946196,PE
1363395,2377757,3953795,5825015,6219739,3142912,1516730,922380,PE
872927,1448382,2881117,5486568,5977493,4324380,1523201,1248252,PE
1254867,2187243,3670821,6204698,6434820,3946538,1573383,1017532,PE
1492595,2503486,4121194,5653279,5672863,2923948,1521127,980758,PE
955590,1624519,2926868,5696023,5924401,3661298,1333651,1027658,PE
980233,1659356,2859595,4914368,5099110,3617130,1325985,1034223,PE
990672,1674561,2897737,5150679,5228506,3865409,1346153,990289,PE
1466204,2445324,4047341,5549185,5846747,3103173,1546553,943216,PE
1267686,2217951,3705085,6178017,6309121,3926925,1567466,968226,PE
1533358,2660804,4461026,7252111,7001102,4004372,1738486,1069384,PE
1295993,2335045,3885964,6303916,6257340,3569472,1603904,993136,PE
1267580,2216816,3705234,6178875,6318333,3917818,1572186,973856,PE
895536,1473309,2814562,5531275,6224895,4413056,1583403,1195865,PE
858370,1590198,2924713,4257796,3879355,2404390,1218593,804514,PE
1083678,1977937,3280415,5163754,5268010,2985738,1323306,801641,PE
1233720,2204841,3681847,6110078,6110852,3812730,1585087,1038058,PE
1032264,1742898,2993703,5254745,5544162,3866025,1391914,1079118,PE
1532429,2665315,4521028,7387075,7024736,3873807,1676772,992482,PE
1258845,2206170,3678350,6183521,6303725,3946356,1546075,962738,PE
1250640,2182393,3658262,6204348,6423061,3927197,1568674,1016706,PE
1297906,2340525,3921505,6429426,6408044,3732804,1667913,1033722,PE
958818,1612309,2771026,4967671,5205088,3693820,1312137,998373,PE
1322674,2266813,3746347,6025017,6080001,3961759,1593827,1083950,PE
1037956,1885551,3172940,5172523,5130312,2942196,1216017,748319,PE
1173389,2016554,3374459,5669991,5932979,3887619,1539951,1100357,PE
1043240,1779437,3027321,5437230,5632462,3655581,1378842,979988,PE
1025750,1746300,2987007,5339331,5595048,3822583,1392846,1048165,PE
960322,1605654,3068219,5469517,6251146,4115906,1404406,1279568,PE
1277684,2307284,3836039,6297739,6414918,3796039,1656639,982589,PE
1276197,2306949,3836199,6299109,6414287,3785890,1658910,981285,PE
1101495,2014256,3323588,5155000,5292222,2985931,1366146,825282,PE
1634195,2906591,4813693,7812521,7591108,4261779,2053541,1136547,PE
1272330,2257728,3760665,6263285,6333199,3872579,1584838,1024618,PE
964635,1750440,2961920,4660749,4096344,2365962,1150699,771169,PE
1284065,2241642,3738034,6194556,6136211,3659381,1529016,938339,PE
1254074,2191139,3707568,6291809,6411814,3874607,1542029,1010575,PE
939348,1508380,3220735,5621379,5792259,4376818,1357343,1232865,PE
1103684,1913467,3286333,5670678,5515484,3414216,1327605,979113,PE
1659765,2941903,4877227,8146787,7914726,4457831,2145627,1163286,PE
939519,1587780,2738707,4928606,5134212,3535028,1306266,1000160,PE
1233638,2161548,3649886,6332552,6425063,4114316,1530761,982023,PE
1268945,2274462,3771759,6244649,6327926,3825805,1599925,1020757,PE
1213221,2079604,3449894,5701223,5857912,3901254,1544533,1078966,PE
1010882,1732381,2971091,5265347,5392855,3707953,1377744,966875,PE
1190842,2067888,3465209,5981274,5978407,3724429,1561763,1120843,PE
1295363,2341620,3925709,6564084,6535016,3935035,1614948,986631,PE
951508,1626804,2842441,4995783,5028116,3426793,1308603,1018746,PE
1024738,1724217,3039802,5283200,5621843,3950090,1429444,1167289,PE
1304620,2348304,3925437,6509282,6487132,3874443,1616882,994572,PE
966557,1649153,2871530,4974184,5037059,3487447,1316686,1029378,PE
1078050,1836487,3208282,5791247,5718122,3562887,1388469,1053250,PE
1291005,2340248,3902572,6459347,6461860,3815202,1635077,969791,PE
903301,1668414,3017919,4507743,4208532,2562457,1234956,799840,PE
1239061,2156685,3572238,5732720,5548237,3485338,1547448,1060144,PE
1307288,2363996,3933788,6399830,6372618,3684922,1646152,1014691,PE
1265193,2203880,3714440,6413802,6440055,4008108,1551888,992037,PE
1252820,2218164,3694291,6110340,6145885,3780284,1566469,1024581,PE
1091434,1862017,3234966,5774603,5707166,3545532,1385127,1039375,PE
1176261,2042981,3428235,5690364,5677160,3429433,1401411,938526,PE
1246410,2227037,3731514,6320413,6436268,4100191,1572339,1015890,PE
1270533,2217378,3697197,6210572,6350218,3869395,1567598,1024509,PE
964754,1624266,2763763,4887993,5175902,3622003,1320611,999901,PE
1212506,2070017,3429628,5644096,5816795,3943170,1536608,1070820,PE
1306915,2291351,3807633,6197573,6095179,3625302,1519644,993509,PE
1148348,1952912,3303667,5887696,6216773,4316336,1470826,1087256,PE
1262165,2188703,3667517,6079944,6154012,3873922,1622795,1044964,PE
1236642,2191992,3685449,6316046,6434244,4117138,1549617,998390,PE
1103400,1919200,3290560,5642290,5490693,3396012,1312979,955195,PE
994759,1701786,2931682,5256550,5378585,3761336,1357581,969413,PE
1278246,2301286,3820519,6256420,6218806,3590743,1567629,964873,PE
1277591,2307618,3836002,6296002,6414945,3794516,1657788,982254,PE
1212910,2069707,3429060,5642822,5816078,3941942,1535517,1070927,PE
1027446,1827969,3076335,5111315,5157655,3139737,1261912,829023,PE
1148723,1957300,3312441,5896040,6204031,4292470,1471129,1083107,PE
1367536,2396860,3984766,5805993,6238744,3195899,1543983,938861,PE
1285998,2309680,3892001,6444484,6410410,3748291,1665935,1034980,PE
1160456,2053915,3444591,5789876,5787525,3471106,1537189,975165,PE
1291336,2326185,3868789,6291451,6247227,3575054,1594384,985719,PE
1055398,1792115,3040747,5550996,5703975,3698025,1362659,999834,PE
1055557,1792247,3041492,5550948,5702672,3699236,1362740,1000731,PE
1271631,2297019,3837993,6368983,6398535,3738607,1624413,980419,PE
1269458,2290708,3813200,6400363,6495214,3925896,1620464,983055,PE
864550,1460575,2964545,5489325,5870327,4236071,1400738,1293851,PE
1422759,2436438,4050079,5674098,5985820,3241803,1616509,988364,PE
1281788,2239691,3714565,6166188,6227920,3785350,1569437,1010997,PE
1810332,3249111,5281424,8381940,8355546,4840903,2338680,1143369,PE
1036103,1762887,3021922,5392645,5534153,3798772,1373739,1007928,PE
1281745,2324603,3882264,6476001,6444911,3834970,1604837,970218,PE
1151808,1924111,3386820,6059826,5845351,3514264,1358518,1177246,PE
1097705,1895353,3267745,5696037,5557253,3446644,1339130,995894,PE
995947,1692078,2980993,5385814,5278426,3602182,1301827,972146,PE
1151010,1983470,3364575,5944609,6127612,4149687,1473197,1058596,PE
1233941,2141300,3576437,5973899,6064557,3786549,1590119,1086830,PE
1413521,2436530,4031059,5756751,6034593,3068924,1520155,949352,PE
1249065,2166197,3625085,6031302,6114734,3833008,1609104,1064888,PE
899784,1545904,2596868,4306013,4263781,2833149,1192194,883313,PE
1470508,2581732,4359071,7163515,6930986,3903088,1676184,1004468,PE
1282043,2241598,3716537,6196596,6244260,3811370,1584127,1013822,PE
1760223,3144245,5175354,8384602,8282832,4661656,2297048,1192243,PE
1122066,1948365,3314089,6157592,5895636,3692936,1541293,1147677,PE
1217794,2115591,3539941,5741479,5634944,3490733,1498075,1003662,PE
1172969,2020772,3380663,5699479,5952092,3875996,1548849,1101573,PE
885246,1596598,2898022,4614522,4359764,2759576,1256746,879083,PE
1440511,2446052,4051727,5622688,5925777,3224474,1611825,999029,PE
1280239,2303159,3883702,6421883,6415585,3750486,1674769,1035691,PE
987247,1677077,2951792,5346169,5259508,3654496,1300943,973411,PE
1006394,1730641,3087679,5604931,5801831,3625376,1311539,902286,PE
974712,1664549,2923146,5325973,5374407,3711508,1325252,953406,PE
1410666,2445513,4138105,6644308,6350849,3702400,1568387,990179,PE
1266077,2213373,3685852,6074015,6086193,3898996,1574519,1021480,PE
705300,1238706,2042910,3516356,3741038,2291089,1088705,748107,PE
1135257,1891320,3344644,6056744,5851281,3572093,1347478,1170342,PE
1271742,2292006,3838325,6369663,6402608,3795913,1625166,987168,PE
964042,1647154,2888814,5281424,5366888,3773644,1326990,952550,PE
1276119,2225186,3740519,6255421,6328660,3813592,1549302,996835,PE
1226288,2089483,3472831,5671361,5827925,3872904,1513246,1085344,PE
1574753,2773683,4617268,7570765,7373897,4130109,1908131,1063512,PE
1025285,1723320,2908311,4872525,5176507,3961138,1420792,1034629,PE
1235194,2103544,3503834,5692469,5836875,3826102,1498836,1095264,PE
1255917,2188988,3657699,6089911,6309612,3994904,1601312,1065694,PE
1253568,2199138,3662391,6186807,6300505,3957955,1533306,959462,PE
1250538,2181710,3672410,6236365,6446114,4022548,1563507,1006783,PE
1296048,2341069,3924037,6562857,6524507,3923856,1618182,987219,PE
1276886,2230718,3707528,6203127,6291355,3835939,1576058,1018936,PE
855710,1446271,2952392,5490896,5758799,4169784,1407684,1309439,PE
1281696,2240691,3715656,6196814,6247358,3812886,1583502,1014138,PE
1251259,2198290,3664556,6058458,6116020,3786634,1559985,1017052,PE
1282200,2241549,3716926,6196204,6240813,3806777,1582571,1011570,PE
1272157,2231853,3716668,6223182,6339083,3867184,1573851,1025381,PE
1200950,2053126,3410492,5648304,5848555,3929991,1537643,1078541,PE
1299180,2349917,3934355,6526524,6552215,3945568,1599361,989899,PE
1036950,1768115,3031658,5355757,5520089,3726474,1384816,995139,PE
1301687,2348204,3915539,6466853,6462768,3830401,1623482,983596,PE
1304855,2353525,3933414,6494253,6519594,3905282,1601996,994767,PE
1260838,2194078,3688193,6202233,6450514,3976113,1580575,1019369,PE
1649319,2946001,4898690,8234093,7943204,4461333,2158042,1161692,PE
908284,1562037,2757352,5066497,5015480,3269567,1284757,985879,PE
1268737,2225700,3721597,6171305,6179815,3707881,1531889,985891,PE
1264002,2210369,3681760,6204553,6330469,3896452,1552616,1003811,PE
1258188,2191055,3680691,6204973,6444061,3961738,1577084,1018180,PE
1271325,2275309,3766220,6150829,6120309,3598222,1533971,939114,PE
1344618,2297690,3826578,6160859,5992025,3651473,1490298,1037377,PE
1262626,2286262,3879394,6542297,6572282,3953545,1632417,979063,PE
1279515,2243166,3722163,6126978,6197984,3717446,1542848,997841,PE
1152891,1986315,3363772,5909593,6104385,4118008,1482299,1063828,PE
